1	-8.4169
2	-10
3	-8.4082
4	-4.1468
5	1.4311
6	6.5547
7	9.5972
8	9.5927
9	6.5425
10	1.4152
11	-4.1615
12	-8.4169
13	-10
14	-8.4082
15	-4.1468
16	1.4311
17	6.5547
18	9.5972
19	9.5927
20	6.5425
21	1.4152
22	-4.1615
23	-8.4169
24	-10
25	-8.4082
26	-4.1468
27	1.4311
28	6.5547
29	9.5972
30	9.5927
31	6.5425
32	1.4152
33	-4.1615
34	-8.4169
35	-10
36	-8.4082
37	-4.1468
38	1.4311
39	6.5547
40	9.5972
41	9.5927
42	6.5425
43	1.4152
44	-4.1615
45	-8.4169
46	-10
47	-8.4082
48	-4.1468
49	1.4311
50	6.5547
51	9.5972
52	9.5927
53	6.5425
54	1.4152
55	-4.1615
56	-8.4169
57	-10
58	-8.4082
59	-4.1468
60	1.4311
61	6.5547
62	9.5972
63	9.5927
64	6.5425
65	1.4152
66	-4.1615
67	-8.4169
68	-10
69	-8.4082
70	-4.1468
71	1.4311
72	6.5547
73	9.5972
74	9.5927
75	6.5425
76	1.4152
77	-4.1615
78	-8.4169
79	-10
80	-8.4082
81	-4.1468
82	1.4311
83	6.5547
84	9.5972
85	9.5927
86	6.5425
87	1.4152
88	-4.1615
89	-8.4169
90	-10
91	-8.4082
92	-4.1468
93	1.4311
94	6.5547
95	9.5972
96	9.5927
97	6.5425
98	1.4152
99	-4.1615
100	-8.4169
101	-10
102	-8.4082
103	-4.1468
104	1.4311
105	6.5547
106	9.5972
107	9.5927
108	6.5425
109	1.4152
110	-4.1615
111	-8.4169
112	-10
113	-8.4082
114	-4.1468
115	1.4311
116	6.5547
117	9.5972
118	9.5927
119	6.5425
120	1.4152
121	-4.1615
122	-8.4169
123	-10
124	-8.4082
125	-4.1468
126	1.4311
127	6.5547
128	9.5972
129	9.5927
130	6.5425
131	1.4152
132	-4.1615
133	-8.4169
134	-10
135	-8.4082
136	-4.1468
137	1.4311
138	6.5547
139	9.5972
140	9.5927
141	6.5425
142	1.4152
143	-4.1615
144	-8.4169
145	-10
146	-8.4082
147	-4.1468
148	1.4311
149	6.5547
150	9.5972
151	9.5927
152	6.5425
153	1.4152
154	-4.1615
155	-8.4169
156	-10
157	-8.4082
158	-4.1468
159	1.4311
160	6.5547
161	9.5972
162	9.5927
163	6.5425
164	1.4152
165	-4.1615
166	-8.4169
167	-10
168	-8.4082
169	-4.1468
170	1.4311
171	6.5547
172	9.5972
173	9.5927
174	6.5425
175	1.4152
176	-4.1615
177	-8.4169
178	-10
179	-8.4082
180	-4.1468
181	1.4311
182	6.5547
183	9.5972
184	9.5927
185	6.5425
186	1.4152
187	-4.1615
188	-8.4169
189	-10
190	-8.4082
191	-4.1468
192	1.4311
193	6.5547
194	9.5972
195	9.5927
196	6.5425
197	1.4152
198	-4.1615
199	-8.4169
200	-10
201	-8.6801
202	-5.0653
203	-0.12188
204	4.8557
205	8.5517
206	9.9939
207	8.8018
208	5.2894
209	0.38176
210	-4.6274
211	-8.4169
212	-9.9866
213	-8.9229
214	-5.507
215	-0.64006
216	4.395
217	8.2713
218	9.9677
219	9.0367
220	5.7231
221	0.89973
222	-4.1615
223	-8.1252
224	-9.946
225	-9.1443
226	-5.9324
227	-1.1572
228	3.9227
229	7.9689
230	9.915
231	9.2473
232	6.1412
233	1.4152
234	-3.6841
235	-7.8112
236	-9.8784
237	-9.3412
238	-6.342
239	-1.6713
240	3.4401
241	7.6453
242	9.8356
243	9.4329
244	6.5425
245	1.9267
246	-3.1965
247	-7.4761
248	-9.7843
249	-9.5132
250	-6.7348
251	-2.181
252	2.9483
253	7.3012
254	9.7297
255	9.5927
256	6.9258
257	2.4331
258	-2.7003
259	-7.1209
260	-9.6641
261	-9.6599
262	-7.1096
263	-2.6848
264	2.4487
265	6.9374
266	9.5972
267	9.726
268	7.2902
269	2.9329
270	-2.1967
271	-6.7466
272	-9.5182
273	-9.781
274	-7.4654
275	-3.1813
276	1.9425
277	6.5547
278	9.4382
279	9.8327
280	7.6349
281	3.425
282	-1.6872
283	-6.3544
284	-9.3469
285	-9.8759
286	-7.8012
287	-3.6691
288	1.4311
289	6.1539
290	9.2534
291	9.9129
292	7.9592
293	3.9079
294	-1.1732
295	-5.9453
296	-9.1508
297	-9.9443
298	-8.1158
299	-4.1468
300	0.91575
301	5.7362
302	9.0436
303	9.9665
304	8.2623
305	4.3805
306	-0.65612
307	-5.5204
308	-8.9301
309	-9.9858
310	-8.4082
311	-4.6131
312	0.39784
313	5.303
314	8.8094
315	9.9935
316	8.5434
317	4.8414
318	-0.13733
319	-5.0807
320	-8.6854
321	-10
322	-8.6774
323	-5.0669
324	-0.12124
325	4.8555
326	8.5518
327	9.9939
328	8.8018
329	5.2894
330	0.38176
331	-4.6274
332	-8.4169
333	-9.9866
334	-8.9229
335	-5.507
336	-0.64006
337	4.395
338	8.2713
339	9.9677
340	9.0367
341	5.7231
342	0.89973
343	-4.1615
344	-8.1252
345	-9.946
346	-9.1443
347	-5.9324
348	-1.1572
349	3.9227
350	7.9689
351	9.915
352	9.2473
353	6.1412
354	1.4152
355	-3.6841
356	-7.8112
357	-9.8784
358	-9.3411
359	-6.3424
360	-1.6699
361	3.4356
362	7.6577
363	9.8057
364	9.4846
365	6.5425
366	-1.0429
367	-7.9472
368	-9.8636
369	-5.5687
370	2.2325
371	8.6277
372	9.5927
373	4.5134
374	-3.4066
375	-9.1803
376	-9.1739
377	-3.3915
378	4.5278
379	9.5972
380	8.6196
381	2.2168
382	-5.582
383	-9.8665
384	-7.9387
385	-1.0097
386	6.5547
387	9.9891
388	7.1364
389	-0.21149
390	-7.4266
391	-9.9654
392	-6.2266
393	1.4311
394	8.1872
395	9.7902
396	5.2261
397	-2.6281
398	-8.8257
399	-9.501
400	-4.1468
401	1.4311
402	6.5547
403	9.5972
404	9.5927
405	6.5425
406	1.4152
407	-4.1615
408	-8.4169
409	-10
410	-8.4082
411	-4.1468
412	1.4311
413	6.5547
414	9.5972
415	9.5927
416	6.5425
417	1.4152
418	-4.1615
419	-8.4169
420	-10
421	-8.4082
422	-4.1468
423	1.4311
424	6.5547
425	9.5972
426	9.5927
427	6.5425
428	1.4152
429	-4.1615
430	-8.4169
431	-10
432	-8.4082
433	-4.1468
434	1.4311
435	6.5547
436	9.5972
437	9.5927
438	6.5425
439	1.4152
440	-4.1615
441	-8.4169
442	-10
443	-8.4082
444	-4.1468
445	1.4311
446	6.5547
447	9.5972
448	9.5927
449	6.5425
450	1.4152
451	-4.1615
452	-8.4169
453	-10
454	-8.4082
455	-4.1468
456	1.4311
457	6.5547
458	9.5972
459	9.5927
460	6.5425
461	1.4152
462	-4.1615
463	-8.4169
464	-10
465	-8.4082
466	-4.1468
467	1.4311
468	6.5547
469	9.5972
470	9.5927
471	6.5425
472	1.4152
473	-4.1615
474	-8.4169
475	-10
476	-8.4082
477	-4.1468
478	1.4311
479	6.5547
480	9.5972
481	9.5927
482	6.5425
483	1.4152
484	-4.1615
485	-8.4169
486	-10
487	-8.4082
488	-4.1468
489	1.4311
490	6.5547
491	9.5972
492	9.5927
493	6.5425
494	1.4152
495	-4.1615
496	-8.4169
497	-10
498	-8.4082
499	-4.1468
500	1.4311
